Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Canada,CAN,0.716999632307827,3.39519318527528,6.80280115341613,3.87900159788426,2.38158383281173
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cayman Islands,CYM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Central African Republic,CAF,1.71015659523153,4.25936417542868,5.58316735183247,2.97913852618937,1.47733600718744
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chad,TCD,4.46414437232861,-0.77284437035914,5.78802687843616,10.8363568399843,8.89950732263754
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Channel Islands,CHI,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Chile,CHL,3.04549084804326,4.52456838259144,11.643866711056,7.58168251407962,4.29763891572524
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,China,CHN,2.41942189457782,0.981015135544882,1.97357555739051,0.234836828893051,0.218128938439177
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Colombia,COL,2.52663500084706,3.49505757399448,10.1772313546166,11.7359044948689,6.60908593728228
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Comoros,COM,0.786641929499151,-0.00441793682346988,12.5320314570999,8.37373955490996,5.05192609588218
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Dem. Rep.",COD,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Congo, Rep.",COG,1.79537147083108,1.7156427545126,3.04344334698478,4.30174563591016,3.09143630919166
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Costa Rica,CRI,0.724911478131376,1.72647755109241,8.27477490232654,0.525193508693455,-0.412853001047069
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cote d'Ivoire,CIV,2.41252617189053,4.15919657911798,5.23352856100843,4.36972254867474,3.45053028131019
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Croatia,HRV,0.154811374562106,2.55450699642041,10.7805806758686,7.9412817758683,2.97200477643618
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cuba,CUB,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Curacao,CUW,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Cyprus,CYP,-0.638422797978959,2.44608867175474,8.39548297993334,3.54134188751663,1.80023018624815
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Czechia,CZE,3.16129528497801,3.83984491500146,15.1001651468371,10.6612601372426,2.43531202435314
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Denmark,DNK,0.420711974110115,1.8530454398968,7.6965669988926,3.30517811237606,1.37220049768918
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Djibouti,DJI,1.7774078380617,1.18191775339802,5.17980847967061,1.49506816515088,2.07655387954199
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominica,DMA,1.22026442242476,2.22891330700344,2.88490226829353,5.08677483158112,2.56921890367726
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Dominican Republic,DOM,3.78103179915517,8.24300347981809,8.81109209279587,4.78561281021135,3.30223338951227
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ecuador,ECU,-0.338872392562139,0.133251386096389,3.46616972213077,2.21568764237058,1.54732515615369
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Egypt, Arab Rep.",EGY,5.04493288977539,5.21404940513043,13.8956609775178,33.8847763115546,28.2705899322083
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,El Salvador,SLV,-0.371590212324095,3.46692585313082,7.19861615609867,4.04554694222477,0.853782292567288
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Equatorial Guinea,GNQ,4.76669523944228,-0.0971007664640198,4.78671704710803,2.85949506037322,2.92140227309103
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eritrea,ERI,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Estonia,EST,-0.44453109767983,4.65316673847473,19.3982634080616,9.15922507983982,3.52056053296586
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Eswatini,SWZ,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ethiopia,ETH,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,21.0377460577711
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Faroe Islands,FRO,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Fiji,FJI,-2.59524325887372,0.155855722131516,4.32011856243056,2.34408296633042,4.51138256524155
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Finland,FIN,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154763,1.56568906231616
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,France,FRA,0.476498852725066,1.64233141038385,5.22236748369735,4.87835726508441,1.99904942291463
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,French Polynesia,PYF,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gabon,GAB,1.35276110675333,1.0869074651941,4.23124798274579,3.62901534185376,1.17311998381218
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Gambia, The",GMB,5.93127636562441,7.37034758876618,11.5131198380505,16.9742129632327,11.5610532897511
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Georgia,GEO,5.2024648897534,9.56691433824769,11.8981654203198,2.48776056578715,1.10971758022096
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Germany,DEU,0.144877925813982,3.06666666666673,6.87257438551097,5.94643667725823,2.2564981433876
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ghana,GHA,9.88728956269944,9.9710886750444,31.2558951049016,38.1069656296501,22.8483281157842
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Gibraltar,GIB,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greece,GRC,-1.24798355581405,1.22382501019854,9.64525981280632,3.46480128513405,2.74149045788606
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Greenland,GRL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Grenada,GRD,-0.740732597045498,1.21951193916838,2.5805392590792,2.69612269814564,1.08615365134737
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guam,GUM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guatemala,GTM,3.21444062197345,4.26105127422813,6.88512823344287,6.20657592272126,2.86992752918294
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea,GIN,10.6016203387167,12.5972882566934,10.4930409984424,7.80497591927973,8.12313914948596
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guinea-Bissau,GNB,1.14000939393222,2.24248879577658,9.39075933985203,7.10220928557059,3.76555825770114
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Guyana,GUY,0.99333702283873,5.03285574626702,6.11505550109935,2.82110335099641,2.90395226446373
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Haiti,HTI,22.7963113642528,16.8415240198785,33.98393194707,36.8135162780854,26.9490564091987
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Honduras,HND,3.46841177951184,4.48087963413445,9.08963911525025,6.66325180347457,4.60621098127107
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Hong Kong SAR, China",HKG,0.2509620210808,1.56875834445922,1.88136707196853,2.09660511249089,1.72972119105914
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Hungary,HUN,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737,3.70370370370369
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iceland,ISL,2.84792401518665,4.44423970189739,8.3087551155892,8.73630299937298,5.85683849970066
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,India,IND,6.62343677628535,5.13140747176369,6.69903414079852,5.64914318907925,4.95303550973656
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Indonesia,IDN,1.91983527270793,1.56007882983334,4.20946463714784,3.66938654859761,2.18151273615189
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Iran, Islamic Rep.",IRN,30.5941390387295,43.3890162681514,43.4884641742179,44.5791857572797,32.455871402917
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Iraq,IRQ,0.574162679425795,6.04186489058044,4.99476596381044,4.35835351089586,-12.2969837587007
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Ireland,IRL,-0.326183651280033,2.34034113447044,7.82945736434105,6.29942487419125,2.11344999577317
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Isle of Man,IMN,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Israel,ISR,-0.575254620897756,1.47965474722561,4.41162725488371,4.22522603168918,3.07480889805025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Italy,ITA,-0.13770757391651,1.87378325762481,8.20128991161718,5.62219442195901,0.982373023061417
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jamaica,JAM,5.2267777929352,5.86278242801063,10.3495688391272,6.47413734662063,5.41194447981659
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Japan,JPN,-0.024995834027731,-0.233352779398264,2.49770278172255,3.26813365933163,2.73853681635241
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Jordan,JOR,0.333294350628378,1.34609377243118,4.22915568897117,2.08486986327134,1.55659611283953
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kazakhstan,KAZ,6.71815454861464,8.04147134028391,15.0278644440851,14.7249900200331,8.83943897452672
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kenya,KEN,5.40516207933392,6.10793603659176,7.65986268272224,7.67139634029402,4.48978854243448
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kiribati,KIR,2.5532455441463,2.05361676773907,5.34595440908904,9.28307374517721,2.45545072159028
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Korea, Rep.",KOR,0.537288023411737,2.49833333333339,5.08951365062842,3.5974562502901,2.32174328643542
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kosovo,XKX,0.198227922994854,3.35369139207997,11.5805104542012,4.94432438791283,1.61944994559476
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kuwait,KWT,2.101729548274,3.42362947609188,3.98064961990313,3.64216403030709,2.89855072463762
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Kyrgyz Republic,KGZ,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lao PDR,LAO,5.10407262959919,3.75562036658877,22.9562225132056,31.2301341732646,23.1305695942588
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Latvia,LVA,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637,1.26579885828729
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lebanon,LBN,84.8643330472041,154.756096023393,171.205491336641,221.341644023365,45.2430422716718
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lesotho,LSO,4.97809676252309,6.04774591950676,8.27180389943028,6.34221743124953,6.10544624245032
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liberia,LBR,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552,8.21497439118964
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Libya,LBY,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169,2.12615766885025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Liechtenstein,LIE,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Lithuania,LTU,1.19989444983569,4.68354420903453,19.7050461518394,9.11731962390475,0.715735835228723
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Luxembourg,LUX,0.819957302127036,2.52692009066166,6.33600807777919,3.74140361983136,2.05113269954859
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Macao SAR, China",MAC,0.811410511491651,0.0264543647054126,1.04502802369954,0.476384495788075,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Madagascar,MDG,4.20179312190557,5.81225118787715,8.16059031991844,9.87432675044888,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malawi,MWI,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298,32.1796504225025
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malaysia,MYS,-1.1387021539305,2.47710241465447,3.37869862549928,2.48886560125754,1.834100204499
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Maldives,MDV,-1.36977425569811,0.543149688737013,2.33314337624567,2.92746542425035,1.39979779674928
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mali,MLI,0.438088940320669,3.92560283104277,9.62147608489064,2.05880228274223,3.2063986409966
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Malta,MLT,0.638544956776712,1.49789217934724,6.15375621933037,5.09396758978883,1.65079469283109
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Marshall Islands,MHL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritania,MRT,2.3856948845632,3.56516484650185,9.52526628622843,4.95305034506872,2.49164347481972
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mauritius,MUS,2.5808007718283,4.02852888157376,10.7737512242899,7.05298238454736,3.6045220384796
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mexico,MEX,3.39683415570006,5.68920847683753,7.8962761916855,5.52796087314389,4.72225588452932
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Micronesia, Fed. Sts.",FSM,0.554594630853174,3.19128406597466,5.40874375479067,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Moldova,MDA,3.76597122245351,5.10641129002841,28.7372976766235,13.4170104381299,4.67773516007052
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Monaco,MCO,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mongolia,MNG,3.7237230614026,7.35894657888155,15.1509728200805,10.347583131434,6.20713301510303
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Montenegro,MNE,-0.255655699848551,2.41080198403165,13.0403036347004,8.58476910455403,3.33675009282281
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Morocco,MAR,0.705968661338261,1.40195883962006,6.65704202759067,6.09114152504141,0.985256592004507
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Mozambique,MOZ,3.48393567493204,6.40847652975692,10.2794018093421,7.12697482131851,4.07856834812022
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Myanmar,MMR,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Namibia,NAM,2.20938236933469,3.61690530108814,6.08128114112413,5.87993463284275,4.23903922877036
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nauru,NRU,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nepal,NPL,5.05635826238499,4.12676744440695,7.6702057938028,7.11587261530826,4.6850965426577
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Netherlands,NLD,1.27246037789161,2.67572008805385,10.0012078753473,3.83839354342808,3.34754304219953
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Caledonia,NCL,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,New Zealand,NZL,1.71456170007245,3.94112060778728,7.17222476016441,5.73316283034957,2.92279782301957
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nicaragua,NIC,3.68181341625572,4.92841396948968,10.4674244465991,8.38765854872536,4.62473841057141
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Niger,NER,2.8981937602627,3.8378680284051,4.22621791916392,3.70097316425834,9.07151997725013
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Nigeria,NGA,13.2460234276597,16.9528457221608,18.8471877843274,24.659550203114,33.2420966545406
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,North Macedonia,MKD,1.20007348888487,3.23074912132919,14.2047173195833,9.36187249769016,3.48974086026947
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Northern Mariana Islands,MNP,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Norway,NOR,1.28658490708005,3.48388055266678,5.76412317852272,5.51784987104659,3.14530134431073
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Oman,OMN,-0.40640291946585,1.68221185876085,2.5061425061425,0.950782997762827,0.593589236248469
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Pakistan,PAK,9.73999313898155,9.49621056124947,19.8738599646655,30.7681280657005,12.6325318530452
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Palau,PLW,0.218181818181833,2.6124818577648,12.3526638378124,12.8199748216534,2.23172772921704
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Panama,PAN,-1.5502754080376,1.63070337301898,2.85965128834711,1.48641355277038,0.693225551004538
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Papua New Guinea,PNG,4.87167398565555,4.48359014042398,5.25323922215241,2.29869991296791,0.602403921107917
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Paraguay,PRY,1.76751592356698,4.787983101236,9.76556667164402,4.63202285403356,3.83540271728533
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Peru,PER,2.00241205759292,4.27166381536798,8.33370630096231,6.45561348369586,2.00770739412712
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Philippines,PHL,2.3931623931624,3.92718022100332,5.82115811213955,5.97802515541409,3.21260487006347
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Poland,POL,3.37446972618589,5.05502704719272,14.4294507575758,11.5289127961105,3.7842600751287
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Portugal,PRT,-0.0124383299575305,1.26565719069044,7.83269124233323,4.31128191898672,2.41613187791884
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Puerto Rico (US),PRI,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Qatar,QAT,-2.5403150300476,2.30446565742003,4.99527553740761,3.02764899198902,1.26734310292375
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Romania,ROU,2.63107311184743,5.05232876096582,13.7954887432521,10.3971874764996,5.72140574354439
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Russian Federation,RUS,3.38219796948068,6.69445891957612,13.7436797398232,5.86571931748967,8.43486410496723
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Rwanda,RWA,9.85039902274207,-0.391346748300791,17.6892095588153,19.789546746467,1.77029240198635
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Samoa,WSM,-1.56891247740895,3.13320473174494,10.9618822286844,7.92164684826777,2.17245530514377
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,San Marino,SMR,-0.133368898372915,1.61551411551421,5.32545321311365,5.93190858629403,1.24216507945569
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sao Tome and Principe,STP,9.81932791540146,8.13777038378732,18.0056351122841,21.2589138473,14.3519273571008
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Saudi Arabia,SAU,3.37234961012303,3.06328988941548,2.47407371925372,2.32708518362699,1.68792112375809
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Senegal,SEN,2.54314685681662,2.18032278088147,9.69681899081073,5.93947798773215,0.804503298792438
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Serbia,SRB,1.57553290083415,4.08510285335102,11.9815117344703,12.3719043552519,4.6705297488997
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Seychelles,SYC,1.20266463987123,9.76909936973542,2.6260363285129,-1.03530088431952,0.311726050919668
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sierra Leone,SLE,13.4468711101052,11.8739588840234,27.2082883814653,47.6428733253179,28.6337500014115
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Singapore,SGP,-0.172111865925382,2.31610315765146,6.13095418919732,4.83372362825798,2.38951123595017
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Sint Maarten (Dutch part),SXM,..,..,..,..,..
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovak Republic,SVK,1.93694126694223,3.14960629921268,12.7741463637611,10.5319476645211,2.75760909424272
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Slovenia,SVN,-0.05485681576061,1.91706506089259,8.83369886749452,7.44687717385838,1.96562656432512
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,Solomon Islands,SLB,2.96354992076065,-0.115437894412839,5.51812928576938,5.88585897042164,4.32183948388033
"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,"Somalia, Fed. Rep.",SOM,..,..,..,..,..
